spell_id,spell_name,skill_line_id,profession,category,min_skill_rank,item_id,item_name,effect_base_points,effect_die_sides,effect_id,trivial_low,trivial_high,acquire_method
44359,Quiver of a Thousand Feathers,165,Leatherworking,primary,1,34105,Quiver of a Thousand Feathers,0,1,24,360,380,0
44768,Netherscale Ammo Pouch,165,Leatherworking,primary,1,34106,Netherscale Ammo Pouch,0,1,24,360,380,0
44770,Glove Reinforcements,165,Leatherworking,primary,1,34207,Glove Reinforcements,0,1,24,355,365,0
44953,Winter Boots,165,Leatherworking,primary,1,34086,Winter Boots,0,1,24,285,285,0
44970,Heavy Knothide Armor Kit,165,Leatherworking,primary,1,34330,Heavy Knothide Armor Kit,0,1,24,355,365,0
45100,Leatherworker's Satchel,165,Leatherworking,primary,1,34482,Leatherworker's Satchel,0,1,24,310,330,0
45117,Bag of Many Hides,165,Leatherworking,primary,1,34490,Bag of Many Hides,0,1,24,370,390,0
46132,Leather Gauntlets of the Sun,165,Leatherworking,primary,1,34372,Leather Gauntlets of the Sun,0,1,24,375,410,0
46133,Fletcher's Gloves of the Phoenix,165,Leatherworking,primary,1,34374,Fletcher's Gloves of the Phoenix,0,1,24,375,410,0
46134,Gloves of Immortal Dusk,165,Leatherworking,primary,1,34370,Gloves of Immortal Dusk,0,1,24,375,410,0
46135,Sun-Drenched Scale Gloves,165,Leatherworking,primary,1,34376,Sun-Drenched Scale Gloves,0,1,24,375,410,0
46136,Leather Chestguard of the Sun,165,Leatherworking,primary,1,34371,Leather Chestguard of the Sun,0,1,24,375,410,0
46137,Embrace of the Phoenix,165,Leatherworking,primary,1,34373,Embrace of the Phoenix,0,1,24,375,410,0
46138,Carapace of Sun and Shadow,165,Leatherworking,primary,1,34369,Carapace of Sun and Shadow,0,1,24,375,410,0
46139,Sun-Drenched Scale Chestguard,165,Leatherworking,primary,1,34375,Sun-Drenched Scale Chestguard,0,1,24,375,410,0
351766,Greater Drums of War,165,Leatherworking,primary,1,185852,,0,1,24,340,355,0
351768,Greater Drums of Speed,165,Leatherworking,primary,1,185851,,0,1,24,345,360,0
351769,Greater Drums of Restoration,165,Leatherworking,primary,1,185850,,0,1,24,350,365,0
351770,Greater Drums of Panic,165,Leatherworking,primary,1,185849,,0,1,24,370,385,0
351771,Greater Drums of Battle,165,Leatherworking,primary,1,185848,,0,1,24,365,380,0
2153,Handstitched Leather Pants,165,Leatherworking,primary,30,2303,Handstitched Leather Pants,0,1,24,45,75,0
2158,Fine Leather Boots,165,Leatherworking,primary,45,2307,Fine Leather Boots,0,1,24,120,150,0
2160,Embossed Leather Vest,165,Leatherworking,primary,50,2300,Embossed Leather Vest,0,1,24,70,100,0
2161,Embossed Leather Boots,165,Leatherworking,primary,65,2309,Embossed Leather Boots,0,1,24,85,115,0
2162,Embossed Leather Cloak,165,Leatherworking,primary,65,2310,Embossed Leather Cloak,0,1,24,90,120,0
2163,White Leather Jerkin,165,Leatherworking,primary,70,2311,White Leather Jerkin,0,1,24,90,120,0
2164,Fine Leather Gloves,165,Leatherworking,primary,70,2312,Fine Leather Gloves,0,1,24,105,135,0
2165,Medium Armor Kit,165,Leatherworking,primary,75,2313,Medium Armor Kit,0,1,24,115,130,0
2167,Dark Leather Boots,165,Leatherworking,primary,100,2315,Dark Leather Boots,0,1,24,125,150,0
2169,Dark Leather Tunic,165,Leatherworking,primary,100,2317,Dark Leather Tunic,0,1,24,125,150,0
2168,Dark Leather Cloak,165,Leatherworking,primary,110,2316,Dark Leather Cloak,0,1,24,135,160,0
2166,Toughened Leather Armor,165,Leatherworking,primary,125,2314,Toughened Leather Armor,0,1,24,145,170,0
2657,Smelt Copper,186,Mining,primary,1,2840,Copper Bar,0,1,24,25,70,1
2658,Smelt Silver,186,Mining,primary,1,2842,Silver Bar,0,1,24,115,130,0
2659,Smelt Bronze,186,Mining,primary,1,2841,Bronze Bar,1,1,24,65,115,0
3304,Smelt Tin,186,Mining,primary,1,3576,Tin Bar,0,1,24,65,75,0
3307,Smelt Iron,186,Mining,primary,1,3575,Iron Bar,0,1,24,130,160,0
3308,Smelt Gold,186,Mining,primary,1,3577,Gold Bar,0,1,24,170,185,0
3569,Smelt Steel,186,Mining,primary,1,3859,Steel Bar,0,1,24,165,165,0
10097,Smelt Mithril,186,Mining,primary,1,3860,Mithril Bar,0,1,24,175,230,0
10098,Smelt Truesilver,186,Mining,primary,1,6037,Truesilver Bar,0,1,24,235,250,0
14891,Smelt Dark Iron,186,Mining,primary,1,11371,Dark Iron Bar,0,1,24,300,310,0
16153,Smelt Thorium,186,Mining,primary,1,12359,Thorium Bar,0,1,24,250,290,0
22967,Smelt Elementium,186,Mining,primary,1,17771,Elementium Bar,0,1,24,350,375,0
29356,Smelt Fel Iron,186,Mining,primary,1,23445,Fel Iron Bar,0,1,24,300,315,0
29358,Smelt Adamantite,186,Mining,primary,1,23446,Adamantite Bar,0,1,24,325,340,0
29359,Smelt Eternium,186,Mining,primary,1,23447,Eternium Bar,0,1,24,350,365,0
29360,Smelt Felsteel,186,Mining,primary,1,23448,Felsteel Bar,0,1,24,355,380,0
29361,Smelt Khorium,186,Mining,primary,1,23449,Khorium Bar,0,1,24,375,375,0
29686,Smelt Hardened Adamantite,186,Mining,primary,1,23573,Hardened Adamantite Bar,0,1,24,375,375,0
35750,Earth Shatter,186,Mining,primary,1,22573,Mote of Earth,9,1,24,300,300,0
35751,Fire Sunder,186,Mining,primary,1,22574,Mote of Fire,9,1,24,300,300,0
46353,Smelt Hardened Khorium,186,Mining,primary,1,35128,Hardened Khorium,0,1,24,375,375,0
2385,Brown Linen Vest,197,Tailoring,primary,1,2568,Brown Linen Vest,0,1,24,45,70,0
2386,Linen Boots,197,Tailoring,primary,1,2569,Linen Boots,0,1,24,90,125,0
2387,Linen Cloak,197,Tailoring,primary,1,2570,Linen Cloak,0,1,24,35,60,1
2389,Red Linen Robe,197,Tailoring,primary,1,2572,Red Linen Robe,0,1,24,65,100,0
2392,Red Linen Shirt,197,Tailoring,primary,1,2575,Red Linen Shirt,0,1,24,65,100,0
2393,White Linen Shirt,197,Tailoring,primary,1,2576,White Linen Shirt,0,1,24,35,60,0
2394,Blue Linen Shirt,197,Tailoring,primary,1,2577,Blue Linen Shirt,0,1,24,65,100,0
2395,Barbaric Linen Vest,197,Tailoring,primary,1,2578,Barbaric Linen Vest,0,1,24,95,130,0
2396,Green Linen Shirt,197,Tailoring,primary,1,2579,Green Linen Shirt,0,1,24,95,130,0
2397,Reinforced Linen Cape,197,Tailoring,primary,1,2580,Reinforced Linen Cape,0,1,24,85,120,0
2399,Green Woolen Vest,197,Tailoring,primary,1,2582,Green Woolen Vest,0,1,24,110,145,0
2401,Woolen Boots,197,Tailoring,primary,1,2583,Woolen Boots,0,1,24,120,155,0
2402,Woolen Cape,197,Tailoring,primary,1,2584,Woolen Cape,0,1,24,100,135,0
2403,Gray Woolen Robe,197,Tailoring,primary,1,2585,Gray Woolen Robe,0,1,24,130,165,0
2406,Gray Woolen Shirt,197,Tailoring,primary,1,2587,Gray Woolen Shirt,0,1,24,110,130,0
2963,Bolt of Linen Cloth,197,Tailoring,primary,1,2996,Bolt of Linen Cloth,0,1,24,25,50,1
2964,Bolt of Woolen Cloth,197,Tailoring,primary,1,2997,Bolt of Woolen Cloth,0,1,24,90,105,0
3755,Linen Bag,197,Tailoring,primary,1,4238,Linen Bag,0,1,24,70,105,0
3757,Woolen Bag,197,Tailoring,primary,1,4240,Woolen Bag,0,1,24,105,140,0
3758,Green Woolen Bag,197,Tailoring,primary,1,4241,Green Woolen Bag,0,1,24,120,155,0
3813,Small Silk Pack,197,Tailoring,primary,1,4245,Small Silk Pack,0,1,24,170,200,0
3839,Bolt of Silk Cloth,197,Tailoring,primary,1,4305,Bolt of Silk Cloth,0,1,24,135,145,0
3840,Heavy Linen Gloves,197,Tailoring,primary,1,4307,Heavy Linen Gloves,0,1,24,60,95,0
3841,Green Linen Bracers,197,Tailoring,primary,1,4308,Green Linen Bracers,0,1,24,85,120,0
3842,Handstitched Linen Britches,197,Tailoring,primary,1,4309,Handstitched Linen Britches,0,1,24,95,130,0
3843,Heavy Woolen Gloves,197,Tailoring,primary,1,4310,Heavy Woolen Gloves,0,1,24,110,145,0
3844,Heavy Woolen Cloak,197,Tailoring,primary,1,4311,Heavy Woolen Cloak,0,1,24,125,160,0
3845,Soft-soled Linen Boots,197,Tailoring,primary,1,4312,Soft-soled Linen Boots,0,1,24,105,140,0
3847,Red Woolen Boots,197,Tailoring,primary,1,4313,Red Woolen Boots,0,1,24,120,155,0
3848,Double-stitched Woolen Shoulders,197,Tailoring,primary,1,4314,Double-stitched Woolen Shoulders,0,1,24,135,170,0
3849,Reinforced Woolen Shoulders,197,Tailoring,primary,1,4315,Reinforced Woolen Shoulders,0,1,24,145,180,0
3850,Heavy Woolen Pants,197,Tailoring,primary,1,4316,Heavy Woolen Pants,0,1,24,135,170,0
3851,Phoenix Pants,197,Tailoring,primary,1,4317,Phoenix Pants,0,1,24,150,185,0
3852,Gloves of Meditation,197,Tailoring,primary,1,4318,Gloves of Meditation,0,1,24,150,180,0
3854,Azure Silk Gloves,197,Tailoring,primary,1,4319,Azure Silk Gloves,0,1,24,165,195,0
3855,Spidersilk Boots,197,Tailoring,primary,1,4320,Spidersilk Boots,0,1,24,150,185,0
3856,Spider Silk Slippers,197,Tailoring,primary,1,4321,Spider Silk Slippers,0,1,24,160,190,0
3857,Enchanter's Cowl,197,Tailoring,primary,1,4322,Enchanter's Cowl,0,1,24,185,215,0
3858,Shadow Hood,197,Tailoring,primary,1,4323,Shadow Hood,0,1,24,190,220,0
3859,Azure Silk Vest,197,Tailoring,primary,1,4324,Azure Silk Vest,0,1,24,170,200,0
3860,Boots of the Enchanter,197,Tailoring,primary,1,4325,Boots of the Enchanter,0,1,24,195,225,0
3861,Long Silken Cloak,197,Tailoring,primary,1,4326,Long Silken Cloak,0,1,24,205,235,0
3862,Icy Cloak,197,Tailoring,primary,1,4327,Icy Cloak,0,1,24,220,250,0
3863,Spider Belt,197,Tailoring,primary,1,4328,Spider Belt,0,1,24,200,230,0
3864,Star Belt,197,Tailoring,primary,1,4329,Star Belt,0,1,24,220,250,0
3865,Bolt of Mageweave,197,Tailoring,primary,1,4339,Bolt of Mageweave,0,1,24,180,185,0
3866,Stylish Red Shirt,197,Tailoring,primary,1,4330,Stylish Red Shirt,0,1,24,135,170,0
3868,Phoenix Gloves,197,Tailoring,primary,1,4331,Phoenix Gloves,0,1,24,150,185,0
3869,Bright Yellow Shirt,197,Tailoring,primary,1,4332,Bright Yellow Shirt,0,1,24,145,155,0
3870,Dark Silk Shirt,197,Tailoring,primary,1,4333,Dark Silk Shirt,0,1,24,165,175,0
3871,Formal White Shirt,197,Tailoring,primary,1,4334,Formal White Shirt,0,1,24,180,190,0
3872,Rich Purple Silk Shirt,197,Tailoring,primary,1,4335,Rich Purple Silk Shirt,0,1,24,195,205,0
3873,Black Swashbuckler's Shirt,197,Tailoring,primary,1,4336,Black Swashbuckler's Shirt,0,1,24,210,220,0
3914,Brown Linen Pants,197,Tailoring,primary,1,4343,Brown Linen Pants,0,1,24,55,90,0
3915,Brown Linen Shirt,197,Tailoring,primary,1,4344,Brown Linen Shirt,0,1,24,35,60,1
6521,Pearl-clasped Cloak,197,Tailoring,primary,1,5542,Pearl-clasped Cloak,0,1,24,115,150,0
6686,Red Linen Bag,197,Tailoring,primary,1,5762,Red Linen Bag,0,1,24,95,130,0
6688,Red Woolen Bag,197,Tailoring,primary,1,5763,Red Woolen Bag,0,1,24,140,175,0
6690,Lesser Wizard's Robe,197,Tailoring,primary,1,5766,Lesser Wizard's Robe,0,1,24,155,185,0
6692,Robes of Arcana,197,Tailoring,primary,1,5770,Robes of Arcana,0,1,24,170,200,0
6693,Green Silk Pack,197,Tailoring,primary,1,5764,Green Silk Pack,0,1,24,195,225,0
6695,Black Silk Pack,197,Tailoring,primary,1,5765,Black Silk Pack,0,1,24,205,235,0
7623,Brown Linen Robe,197,Tailoring,primary,1,6238,Brown Linen Robe,0,1,24,55,90,0
7624,White Linen Robe,197,Tailoring,primary,1,6241,White Linen Robe,0,1,24,55,90,0
7629,Red Linen Vest,197,Tailoring,primary,1,6239,Red Linen Vest,0,1,24,80,115,0
7630,Blue Linen Vest,197,Tailoring,primary,1,6240,Blue Linen Vest,0,1,24,80,115,0
7633,Blue Linen Robe,197,Tailoring,primary,1,6242,Blue Linen Robe,0,1,24,95,130,0
7636,Green Woolen Robe,197,Tailoring,primary,1,6243,Green Woolen Robe,0,1,24,115,150,0
7639,Blue Overalls,197,Tailoring,primary,1,6263,Blue Overalls,0,1,24,125,160,0
7643,Greater Adept's Robe,197,Tailoring,primary,1,6264,Greater Adept's Robe,0,1,24,140,175,0
7892,Stylish Blue Shirt,197,Tailoring,primary,1,6384,Stylish Blue Shirt,0,1,24,145,180,0
7893,Stylish Green Shirt,197,Tailoring,primary,1,6385,Stylish Green Shirt,0,1,24,145,180,0
8465,Simple Dress,197,Tailoring,primary,1,6786,Simple Dress,0,1,24,65,100,0
8467,White Woolen Dress,197,Tailoring,primary,1,6787,White Woolen Dress,0,1,24,135,170,0
8483,White Swashbuckler's Shirt,197,Tailoring,primary,1,6795,White Swashbuckler's Shirt,0,1,24,170,180,0
8489,Red Swashbuckler's Shirt,197,Tailoring,primary,1,6796,Red Swashbuckler's Shirt,0,1,24,185,195,0
8758,Azure Silk Pants,197,Tailoring,primary,1,7046,Azure Silk Pants,0,1,24,160,190,0
8760,Azure Silk Hood,197,Tailoring,primary,1,7048,Azure Silk Hood,0,1,24,155,165,0
8762,Silk Headband,197,Tailoring,primary,1,7050,Silk Headband,0,1,24,170,180,0
8764,Earthen Vest,197,Tailoring,primary,1,7051,Earthen Vest,0,1,24,190,220,0
8766,Azure Silk Belt,197,Tailoring,primary,1,7052,Azure Silk Belt,0,1,24,195,225,0
8770,Robe of Power,197,Tailoring,primary,1,7054,Robe of Power,0,1,24,210,240,0
8772,Crimson Silk Belt,197,Tailoring,primary,1,7055,Crimson Silk Belt,0,1,24,195,225,0
8774,Green Silken Shoulders,197,Tailoring,primary,1,7057,Green Silken Shoulders,0,1,24,200,230,0
8776,Linen Belt,197,Tailoring,primary,1,7026,Linen Belt,0,1,24,50,85,0
8778,Boots of Darkness,197,Tailoring,primary,1,7027,Boots of Darkness,0,1,24,160,190,0
8780,Hands of Darkness,197,Tailoring,primary,1,7047,Hands of Darkness,0,1,24,165,195,0
8782,Truefaith Gloves,197,Tailoring,primary,1,7049,Truefaith Gloves,0,1,24,170,200,0
8784,Green Silk Armor,197,Tailoring,primary,1,7065,Green Silk Armor,0,1,24,185,215,0
8786,Azure Silk Cloak,197,Tailoring,primary,1,7053,Azure Silk Cloak,0,1,24,195,225,0
8789,Crimson Silk Cloak,197,Tailoring,primary,1,7056,Crimson Silk Cloak,0,1,24,200,230,0
8791,Crimson Silk Vest,197,Tailoring,primary,1,7058,Crimson Silk Vest,0,1,24,205,225,0
8793,Crimson Silk Shoulders,197,Tailoring,primary,1,7059,Crimson Silk Shoulders,0,1,24,210,240,0
8795,Azure Shoulders,197,Tailoring,primary,1,7060,Azure Shoulders,0,1,24,210,240,0
8797,Earthen Silk Belt,197,Tailoring,primary,1,7061,Earthen Silk Belt,0,1,24,215,245,0
8799,Crimson Silk Pantaloons,197,Tailoring,primary,1,7062,Crimson Silk Pantaloons,0,1,24,215,235,0
8802,Crimson Silk Robe,197,Tailoring,primary,1,7063,Crimson Silk Robe,0,1,24,220,250,0
8804,Crimson Silk Gloves,197,Tailoring,primary,1,7064,Crimson Silk Gloves,0,1,24,225,255,0
12044,Simple Linen Pants,197,Tailoring,primary,1,10045,Simple Linen Pants,0,1,24,35,60,1
12045,Simple Linen Boots,197,Tailoring,primary,1,10046,Simple Linen Boots,0,1,24,50,85,0
12046,Simple Kilt,197,Tailoring,primary,1,10047,Simple Kilt,0,1,24,100,135,0
12047,Colorful Kilt,197,Tailoring,primary,1,10048,Colorful Kilt,0,1,24,145,180,0
12048,Black Mageweave Vest,197,Tailoring,primary,1,9998,Black Mageweave Vest,0,1,24,220,250,0
12049,Black Mageweave Leggings,197,Tailoring,primary,1,9999,Black Mageweave Leggings,0,1,24,220,250,0
12050,Black Mageweave Robe,197,Tailoring,primary,1,10001,Black Mageweave Robe,0,1,24,225,255,0
12052,Shadoweave Pants,197,Tailoring,primary,1,10002,Shadoweave Pants,0,1,24,225,255,0
12053,Black Mageweave Gloves,197,Tailoring,primary,1,10003,Black Mageweave Gloves,0,1,24,230,260,0
12055,Shadoweave Robe,197,Tailoring,primary,1,10004,Shadoweave Robe,0,1,24,230,260,0
12056,Red Mageweave Vest,197,Tailoring,primary,1,10007,Red Mageweave Vest,0,1,24,230,260,0
12059,White Bandit Mask,197,Tailoring,primary,1,10008,White Bandit Mask,0,1,24,220,230,0
12060,Red Mageweave Pants,197,Tailoring,primary,1,10009,Red Mageweave Pants,0,1,24,230,260,0
12061,Orange Mageweave Shirt,197,Tailoring,primary,1,10056,Orange Mageweave Shirt,0,1,24,220,230,0
12062,Stormcloth Pants,197,Tailoring,primary,1,10010,Stormcloth Pants,0,1,24,235,265,0
12063,Stormcloth Gloves,197,Tailoring,primary,1,10011,Stormcloth Gloves,0,1,24,235,265,0
12064,Orange Martial Shirt,197,Tailoring,primary,1,10052,Orange Martial Shirt,0,1,24,225,235,0
12065,Mageweave Bag,197,Tailoring,primary,1,10050,Mageweave Bag,0,1,24,240,270,0
12066,Red Mageweave Gloves,197,Tailoring,primary,1,10018,Red Mageweave Gloves,0,1,24,240,270,0
12067,Dreamweave Gloves,197,Tailoring,primary,1,10019,Dreamweave Gloves,0,1,24,240,270,0
12068,Stormcloth Vest,197,Tailoring,primary,1,10020,Stormcloth Vest,0,1,24,240,270,0
12069,Cindercloth Robe,197,Tailoring,primary,1,10042,Cindercloth Robe,0,1,24,240,270,0
12070,Dreamweave Vest,197,Tailoring,primary,1,10021,Dreamweave Vest,0,1,24,240,270,0
12071,Shadoweave Gloves,197,Tailoring,primary,1,10023,Shadoweave Gloves,0,1,24,240,270,0
12072,Black Mageweave Headband,197,Tailoring,primary,1,10024,Black Mageweave Headband,0,1,24,245,275,0
12073,Black Mageweave Boots,197,Tailoring,primary,1,10026,Black Mageweave Boots,0,1,24,245,275,0
12074,Black Mageweave Shoulders,197,Tailoring,primary,1,10027,Black Mageweave Shoulders,0,1,24,245,275,0
12075,Lavender Mageweave Shirt,197,Tailoring,primary,1,10054,Lavender Mageweave Shirt,0,1,24,235,245,0
12076,Shadoweave Shoulders,197,Tailoring,primary,1,10028,Shadoweave Shoulders,0,1,24,250,280,0
12077,Simple Black Dress,197,Tailoring,primary,1,10053,Simple Black Dress,0,1,24,240,250,0
12078,Red Mageweave Shoulders,197,Tailoring,primary,1,10029,Red Mageweave Shoulders,0,1,24,250,280,0
12079,Red Mageweave Bag,197,Tailoring,primary,1,10051,Red Mageweave Bag,0,1,24,250,280,0
12080,Pink Mageweave Shirt,197,Tailoring,primary,1,10055,Pink Mageweave Shirt,0,1,24,240,250,0
12081,Admiral's Hat,197,Tailoring,primary,1,10030,Admiral's Hat,0,1,24,255,285,0
12082,Shadoweave Boots,197,Tailoring,primary,1,10031,Shadoweave Boots,0,1,24,255,285,0
12083,Stormcloth Headband,197,Tailoring,primary,1,10032,Stormcloth Headband,0,1,24,255,285,0
12084,Red Mageweave Headband,197,Tailoring,primary,1,10033,Red Mageweave Headband,0,1,24,255,285,0
12085,Tuxedo Shirt,197,Tailoring,primary,1,10034,Tuxedo Shirt,0,1,24,245,255,0
12086,Shadoweave Mask,197,Tailoring,primary,1,10025,Shadoweave Mask,0,1,24,260,290,0
12087,Stormcloth Shoulders,197,Tailoring,primary,1,10038,Stormcloth Shoulders,0,1,24,260,290,0
12088,Cindercloth Boots,197,Tailoring,primary,1,10044,Cindercloth Boots,0,1,24,260,290,0
12089,Tuxedo Pants,197,Tailoring,primary,1,10035,Tuxedo Pants,0,1,24,250,260,0
12090,Stormcloth Boots,197,Tailoring,primary,1,10039,Stormcloth Boots,0,1,24,265,295,0
12091,White Wedding Dress,197,Tailoring,primary,1,10040,White Wedding Dress,0,1,24,255,265,0
12092,Dreamweave Circlet,197,Tailoring,primary,1,10041,Dreamweave Circlet,0,1,24,265,295,0
12093,Tuxedo Jacket,197,Tailoring,primary,1,10036,Tuxedo Jacket,0,1,24,265,295,0
18401,Bolt of Runecloth,197,Tailoring,primary,1,14048,Bolt of Runecloth,0,1,24,255,260,0
18402,Runecloth Belt,197,Tailoring,primary,1,13856,Runecloth Belt,0,1,24,270,300,0
18403,Frostweave Tunic,197,Tailoring,primary,1,13869,Frostweave Tunic,0,1,24,270,300,0
18404,Frostweave Robe,197,Tailoring,primary,1,13868,Frostweave Robe,0,1,24,270,300,0
18405,Runecloth Bag,197,Tailoring,primary,1,14046,Runecloth Bag,0,1,24,275,305,0
18406,Runecloth Robe,197,Tailoring,primary,1,13858,Runecloth Robe,0,1,24,275,305,0
18407,Runecloth Tunic,197,Tailoring,primary,1,13857,Runecloth Tunic,0,1,24,275,305,0
18408,Cindercloth Vest,197,Tailoring,primary,1,14042,Cindercloth Vest,0,1,24,275,305,0
18409,Runecloth Cloak,197,Tailoring,primary,1,13860,Runecloth Cloak,0,1,24,280,310,0
18410,Ghostweave Belt,197,Tailoring,primary,1,14143,Ghostweave Belt,0,1,24,280,310,0
18411,Frostweave Gloves,197,Tailoring,primary,1,13870,Frostweave Gloves,0,1,24,280,310,0
18412,Cindercloth Gloves,197,Tailoring,primary,1,14043,Cindercloth Gloves,0,1,24,285,315,0
18413,Ghostweave Gloves,197,Tailoring,primary,1,14142,Ghostweave Gloves,0,1,24,285,315,0
18414,Brightcloth Robe,197,Tailoring,primary,1,14100,Brightcloth Robe,0,1,24,285,315,0
18415,Brightcloth Gloves,197,Tailoring,primary,1,14101,Brightcloth Gloves,0,1,24,285,315,0
18416,Ghostweave Vest,197,Tailoring,primary,1,14141,Ghostweave Vest,0,1,24,290,320,0
18417,Runecloth Gloves,197,Tailoring,primary,1,13863,Runecloth Gloves,0,1,24,290,320,0
18418,Cindercloth Cloak,197,Tailoring,primary,1,14044,Cindercloth Cloak,0,1,24,290,320,0
18419,Felcloth Pants,197,Tailoring,primary,1,14107,Felcloth Pants,0,1,24,290,320,0
18420,Brightcloth Cloak,197,Tailoring,primary,1,14103,Brightcloth Cloak,0,1,24,290,320,0
18421,Wizardweave Leggings,197,Tailoring,primary,1,14132,Wizardweave Leggings,0,1,24,290,320,0
18422,Cloak of Fire,197,Tailoring,primary,1,14134,Cloak of Fire,0,1,24,290,320,0
18423,Runecloth Boots,197,Tailoring,primary,1,13864,Runecloth Boots,0,1,24,295,325,0
18424,Frostweave Pants,197,Tailoring,primary,1,13871,Frostweave Pants,0,1,24,295,325,0
18434,Cindercloth Pants,197,Tailoring,primary,1,14045,Cindercloth Pants,0,1,24,295,325,0
18436,Robe of Winter Night,197,Tailoring,primary,1,14136,Robe of Winter Night,0,1,24,300,330,0
18437,Felcloth Boots,197,Tailoring,primary,1,14108,Felcloth Boots,0,1,24,300,330,0
18438,Runecloth Pants,197,Tailoring,primary,1,13865,Runecloth Pants,0,1,24,300,330,0
18439,Brightcloth Pants,197,Tailoring,primary,1,14104,Brightcloth Pants,0,1,24,305,335,0
18440,Mooncloth Leggings,197,Tailoring,primary,1,14137,Mooncloth Leggings,0,1,24,305,335,0
18441,Ghostweave Pants,197,Tailoring,primary,1,14144,Ghostweave Pants,0,1,24,305,335,0
18442,Felcloth Hood,197,Tailoring,primary,1,14111,Felcloth Hood,0,1,24,305,335,0
18444,Runecloth Headband,197,Tailoring,primary,1,13866,Runecloth Headband,0,1,24,310,340,0
18445,Mooncloth Bag,197,Tailoring,primary,1,14155,Mooncloth Bag,0,1,24,315,345,0
18446,Wizardweave Robe,197,Tailoring,primary,1,14128,Wizardweave Robe,0,1,24,315,345,0
18447,Mooncloth Vest,197,Tailoring,primary,1,14138,Mooncloth Vest,0,1,24,315,345,0
18448,Mooncloth Shoulders,197,Tailoring,primary,1,14139,Mooncloth Shoulders,0,1,24,315,345,0
18449,Runecloth Shoulders,197,Tailoring,primary,1,13867,Runecloth Shoulders,0,1,24,315,345,0
18450,Wizardweave Turban,197,Tailoring,primary,1,14130,Wizardweave Turban,0,1,24,315,345,0
18451,Felcloth Robe,197,Tailoring,primary,1,14106,Felcloth Robe,0,1,24,315,345,0
18452,Mooncloth Circlet,197,Tailoring,primary,1,14140,Mooncloth Circlet,0,1,24,315,345,0
18453,Felcloth Shoulders,197,Tailoring,primary,1,14112,Felcloth Shoulders,0,1,24,315,345,0
18454,Gloves of Spell Mastery,197,Tailoring,primary,1,14146,Gloves of Spell Mastery,0,1,24,315,345,0
18455,Bottomless Bag,197,Tailoring,primary,1,14156,Bottomless Bag,0,1,24,315,345,0
18456,Truefaith Vestments,197,Tailoring,primary,1,14154,Truefaith Vestments,0,1,24,315,345,0
18457,Robe of the Archmage,197,Tailoring,primary,1,14152,Robe of the Archmage,0,1,24,315,345,0
18458,Robe of the Void,197,Tailoring,primary,1,14153,Robe of the Void,0,1,24,315,345,0
18560,Mooncloth,197,Tailoring,primary,1,14342,Mooncloth,0,1,24,290,320,0
19435,Mooncloth Boots,197,Tailoring,primary,1,15802,Mooncloth Boots,0,1,24,295,325,0
20848,Flarecore Mantle,197,Tailoring,primary,1,16980,Flarecore Mantle,0,1,24,315,345,0
20849,Flarecore Gloves,197,Tailoring,primary,1,16979,Flarecore Gloves,0,1,24,315,345,0
21945,Green Holiday Shirt,197,Tailoring,primary,1,17723,Green Holiday Shirt,0,1,24,200,210,0
22759,Flarecore Wraps,197,Tailoring,primary,1,18263,Flarecore Wraps,0,1,24,320,350,0
22813,Gordok Ogre Suit,197,Tailoring,primary,1,18258,Gordok Ogre Suit,0,1,24,285,295,0
22866,Belt of the Archmage,197,Tailoring,primary,1,18405,Belt of the Archmage,0,1,24,315,345,0
22867,Felcloth Gloves,197,Tailoring,primary,1,18407,Felcloth Gloves,0,1,24,315,345,0
22868,Inferno Gloves,197,Tailoring,primary,1,18408,Inferno Gloves,0,1,24,315,345,0
22869,Mooncloth Gloves,197,Tailoring,primary,1,18409,Mooncloth Gloves,0,1,24,315,345,0
22870,Cloak of Warding,197,Tailoring,primary,1,18413,Cloak of Warding,0,1,24,315,345,0
22902,Mooncloth Robe,197,Tailoring,primary,1,18486,Mooncloth Robe,0,1,24,315,345,0
23662,Wisdom of the Timbermaw,197,Tailoring,primary,1,19047,Wisdom of the Timbermaw,0,1,24,305,335,0
23663,Mantle of the Timbermaw,197,Tailoring,primary,1,19050,Mantle of the Timbermaw,0,1,24,315,345,0
23664,Argent Boots,197,Tailoring,primary,1,19056,Argent Boots,0,1,24,305,335,0
23665,Argent Shoulders,197,Tailoring,primary,1,19059,Argent Shoulders,0,1,24,315,345,0
23666,Flarecore Robe,197,Tailoring,primary,1,19156,Flarecore Robe,0,1,24,315,345,0
23667,Flarecore Leggings,197,Tailoring,primary,1,19165,Flarecore Leggings,0,1,24,315,345,0
24091,Bloodvine Vest,197,Tailoring,primary,1,19682,Bloodvine Vest,0,1,24,315,345,0
24092,Bloodvine Leggings,197,Tailoring,primary,1,19683,Bloodvine Leggings,0,1,24,315,345,0
24093,Bloodvine Boots,197,Tailoring,primary,1,19684,Bloodvine Boots,0,1,24,315,345,0
24901,Runed Stygian Leggings,197,Tailoring,primary,1,20538,Runed Stygian Leggings,0,1,24,315,345,0
24902,Runed Stygian Belt,197,Tailoring,primary,1,20539,Runed Stygian Belt,0,1,24,315,345,0
24903,Runed Stygian Boots,197,Tailoring,primary,1,20537,Runed Stygian Boots,0,1,24,315,345,0
